word,mean,std,n
thick,4.471,1.613,34
thicket,5.103,1.583,29
thief,5.031,1.262,32
thigh,6.375,1.218,32
thighs,6.657,0.791,35
thimble,6.345,0.957,29
thin,3.969,1.63,32
thinner,4.543,1.592,35
third,3.188,1.55,32
thirst,4.844,1.523,32
thirsty,4.529,1.5,34
thistle,6.633,0.605,30
thorn,6.242,0.922,33
thought,2.03,1.66,33
thoughtful,2.273,1.355,33
thoughtless,2.206,1.132,34
threat,3.333,1.664,33
threatening,3.412,2.002,34
thrifty,2.938,1.435,32
thrill,3.543,1.61,35
thrilling,2.943,1.53,35
throat,6.457,0.936,35
throne,6.457,0.905,35
throw,4.909,1.676,33
thrust,4.382,1.627,34
thumb,6.559,0.945,34
ticket,6.094,1.155,32
ticket (admission),6.371,0.831,35
ticket (parking),6.5,0.849,34
tickle,4.394,1.413,33
ticklish,4.152,1.617,33
tidy,4.257,1.696,35
tie,6.438,1.248,32
tie (bind),5.324,1.344,34
tie (neck),6.727,0.509,33
tie (stalemate),3.943,1.739,35
tiger,6.706,0.708,34
tight,4.235,1.535,34
till,5.059,1.679,34
tilt,4.206,1.641,34
time,2.485,1.76,33
timid,2.968,1.062,31
tinsel,6.219,1.111,32
tiny,3.424,1.415,33
tire,4.667,1.717,33
tired,3.323,1.28,31
titan,4.355,1.514,31
titanic,5.758,1.558,33
titanic (ship),6.438,0.933,32
titanic (size),4.242,1.793,33
toad,6.581,0.752,31
toast,6.344,1.135,32
toast (bread),6.706,0.57,34
toast (speech),4.546,1.597,33
toaster,6.853,0.354,34
tobacco,6.485,1.184,33
toddler,6.229,0.759,35
toe,6.8,0.466,35
toes,6.8,0.524,35
toga,5.879,1.094,33
toilet,6.829,0.377,35
toll,3.879,1.683,33
tomahawk,5.8,1.631,20
tomato,6.824,0.567,34
tomb,6.419,0.752,31
tone,3.8,1.894,35
tone (colour),3.788,1.737,33
tone (music),4.03,1.696,33
tone (voice),3.314,1.785,35
tongue,6.625,0.927,32
tool,6.257,1.227,35
tooth,6.643,0.666,28
toothache,4.719,1.7,32
toothbrush,6.765,0.489,34
top,4.514,1.461,35
top (apex),4.833,1.614,30
top (shirt),6.471,0.882,34
top (spinning),5.514,1.61,35
torch,6.057,1.308,35
torch (burn),5.121,1.572,33
torch (flashlight),6.824,0.381,34
torment,2.936,1.39,31
tornado,6.121,0.879,33
tortoise,6.786,0.49,28
torture,4.714,1.717,35
torturer,5.344,1.428,32
toss,4.571,1.337,35
tosser,3.469,1.768,32
toucan,6.429,1.147,28
touch,4.853,1.717,34
touchy,2.743,1.38,35
tough,3.559,1.818,34
tour,5.333,1.247,33
tourist,5.486,1.296,35
toward,3.514,1.5,35
towel,6.724,0.518,29
tower,6.543,0.936,35
town,5.813,0.882,32
toxic,3.984,1.651,62
toxin,5.03,1.586,33
toy,6.353,0.997,34
toys,6.031,1.159,32
trace,3.765,1.395,34
trace (copy),4.861,1.619,36
trace (small amount),4.0,1.775,33
track,5.233,1.359,30
traction,4.063,1.657,32
traction (grip),4.382,1.476,34
traction (medical),5.046,1.492,22
tractor,6.588,0.911,34
trade,4.029,1.562,34
traffic,5.793,0.886,29
tragedy,2.818,1.486,33
tragic,2.188,1.158,32
trailer,5.879,1.008,33
train,6.687,0.628,67
train (bridal),5.97,1.141,33
train (practice),4.314,1.652,35
train (procession),4.5,1.5,34
train (vehicle),6.588,0.732,34
trainer,6.161,0.883,31
trainer (coach),6.091,1.138,33
trainer (shoe),6.394,0.919,33
traitor,4.147,1.927,34
tram,6.742,0.506,31
trample,4.733,1.34,30
trampled,4.971,1.382,34
trance,3.091,1.747,33
tranquil,2.515,1.48,33
transit,4.182,1.566,33
transition,3.057,1.433,35
transportation,5.394,1.496,33
trap,5.531,1.62,32
trapped,3.857,1.533,35
trash,5.971,1.2,34
trauma,2.903,1.489,31
traumatic,2.912,1.669,34
travel,4.29,1.325,31
traveller,4.939,1.496,33
tray,6.514,0.806,35
tread,4.057,1.548,35
treason,3.161,1.687,31
treasure,5.206,1.659,34
treasurer,5.583,1.233,36
treat,4.094,1.91,32
treaty,4.147,1.849,34
treble,3.559,1.575,34
treble (music),4.455,1.499,33
treble (triple),3.943,1.804,35
tree,6.862,0.345,29
trellis,5.417,1.801,24
tremble,4.8,1.527,35
trench,5.618,1.213,34
trend,2.853,1.556,34
trial,4.094,1.528,32
trial (courtroom),5.829,1.464,35
trial (test),4.429,1.661,35
triangle,5.353,1.892,34
triangular,5.0,1.938,33
tribal,4.235,1.535,34
tribe,4.733,1.59,30
tribute,3.727,1.619,33
trick,3.971,1.581,34
tricky,3.0,1.323,32
trim,4.412,1.286,34
trimmer,6.088,1.067,34
trinity,2.613,1.474,31
trinket,5.531,1.677,32
trio,5.229,1.475,35
triple,3.969,1.896,32
tripod,6.559,1.09,34
triumph,3.364,1.738,33
triumphant,3.147,1.574,34
troll,4.343,2.267,35
trophy,6.429,0.935,35
trot,4.455,1.208,33
trouble,3.2,1.582,35
troublesome,2.571,0.994,35
troubling,2.688,0.982,32
trousers,6.706,0.516,34
trout,6.417,0.894,36
truce,3.3,1.552,30
truck,6.697,0.46,33
TRUE,2.529,1.702,34
trumpet,6.794,0.583,34
truncheon,5.958,1.814,24
trunk,6.294,0.749,34
trunk (elephant),6.6,0.835,35
trunk (luggage),6.353,0.997,34
trunk (tree/body),6.429,0.904,35
trust,2.441,1.575,34
trustee,4.382,1.553,34
trustworthy,2.727,1.601,33
truth,2.265,1.633,34
tsunami,6.353,0.936,34
tube,6.059,1.259,34
tubular,4.143,1.505,28
tulip,6.371,0.929,35
tumble,4.656,1.632,32
tumbler,5.091,1.712,33
tumour,5.906,1.234,32
tune,4.094,1.355,32
turf,5.4,1.381,30
turtle,6.647,0.636,34
TV,6.677,0.716,34
tweed,5.448,1.162,29
tweet,4.727,1.523,33
tweet (bird),4.941,1.533,34
tweet (Twitter),4.4,1.93,35
tweezers,6.457,0.905,35
twig,6.265,1.171,34
twilight,4.455,1.616,33
twin,6.057,1.04,35
twins,6.387,0.939,31
Twitter,4.886,1.968,35
type,4.125,1.672,32
type (category),3.286,1.766,35
type (typeface),4.548,1.456,31
typewriter,6.667,0.765,33
typhoon,6.25,0.866,32
tyranny,3.333,1.468,30
tyrant,4.594,1.674,32
tyre,6.457,1.179,35
ugly,2.939,1.687,33
ulcer,6.171,0.941,35
umbrella,6.677,0.794,34
unbelievable,1.886,0.785,35
uncle,5.516,1.604,31
uncomfortable,2.656,1.406,32
under,3.774,1.791,31
underworld,2.485,1.76,33
undesirable,2.257,0.873,35
uneasy,2.412,1.004,34
unfaithful,2.563,1.499,32
unhappy,2.273,1.286,33
unicorn,4.242,2.487,33
unify,2.548,1.583,31
unique,2.156,1.228,32
unit,4.794,1.779,34
unit (item),5.031,1.759,32
unit (measure),4.882,1.711,34
unite,3.563,1.836,32
universal,3.152,1.909,33
universe,4.265,1.915,34
university,6.457,1.051,35
unsuccessful,2.735,1.596,34
untroubled,2.912,1.652,34
unusual,2.4,1.101,35
up,4.235,1.646,34
upgrade,4.143,1.71,35
upheld,2.97,1.291,33
uphold,2.588,1.417,34
upkeep,3.0,1.35,34
uplift,3.645,1.427,31
uplifting,2.657,1.308,35
upset,3.056,1.855,36
upset (sad),2.969,1.551,32
upset (unbalance),2.647,1.281,34
upset (unlikely victory),2.906,1.465,32
upward,4.121,1.513,33
urban,3.912,1.738,34
urge,2.879,1.409,33
urgent,2.813,1.014,32
urine,6.4,0.901,35
use,2.727,1.483,33
used,3.5,1.46,34
useful,3.114,1.737,35
useless,2.794,1.367,34
usher,4.588,1.593,34
usual,3.0,1.541,32
utensil,6.265,0.917,34
vacant,3.939,1.556,33
vacation,5.257,1.48,35
vaccinate,5.438,1.499,32
vaccination,5.8,1.369,35
vaccine,5.688,1.102,32
vacuum,5.091,1.897,33
vagina,6.467,0.763,30
vague,1.849,0.925,33
vain,3.156,1.734,32
valentine,4.0,1.688,33
valley,6.029,1.248,34
valour,2.519,1.45,27
valuable,3.382,1.698,34
value,3.088,2.12,34
vampire,3.8,2.352,35
van,6.727,0.565,33
vandal,5.143,1.71,35
vanish,3.03,1.946,33
vanity,2.257,1.518,35
vaporize,3.618,1.591,34
vapour,4.767,1.745,30
varied,3.177,1.504,34
various,3.167,1.443,36
varnish,5.594,1.32,32
vary,2.794,1.158,34
vase,6.529,1.036,34
vast,2.906,1.809,32
veal,6.088,1.401,34
vegetable,6.618,0.841,34
vehicle,6.321,0.928,28
veil,5.765,1.496,34
vein,6.471,0.813,34
veins,6.161,0.883,31
velocity,3.606,1.825,33
venom,4.8,1.618,35
venture,2.882,1.451,34
verb,3.563,2.091,32
verbal,3.667,2.025,33
verge,4.063,1.767,32
verse,3.853,1.611,34
verse (poetry),5.129,1.791,31
verse (stanza),4.441,1.684,34
version,2.844,1.787,32
versus,3.121,1.701,33
vessel,5.794,1.158,34
vest,6.286,1.161,35
vestibule,5.208,1.527,24
vet,6.242,1.181,33
vet (investigate),3.594,1.618,32
vet (veteran),6.029,1.028,35
vet (veterinarian),6.143,1.222,35
vicar,6.063,1.248,32
vicious,2.719,0.943,32
victim,4.371,1.675,35
victory,3.0,1.531,35
video,5.69,1.117,29
vigilance,3.226,1.288,31
vigilant,2.824,1.465,34
vigorous,2.861,1.653,36
vigour,2.938,1.435,32
vile,2.242,1.256,33
village,6.0,1.008,63
vinegar,6.4,0.712,30
viola,6.032,1.379,31
violate,3.25,1.714,32
violation,3.177,1.689,34
violence,4.618,1.681,34
violent,4.314,1.582,35
violet,4.765,1.664,34
violin,6.64,0.625,25
virgin,4.286,1.83,35
virile,3.222,1.197,27
virtue,2.118,1.231,34
virtuous,2.226,1.156,31
virus,5.088,1.704,34
visa,5.152,1.48,33
vision,4.294,2.108,34
vision (dream),2.656,1.651,32
vision (sight),4.529,1.576,34
visit,4.419,1.54,31
vitamin,5.677,1.585,34
vivid,2.588,1.611,34
vocation,3.576,1.478,33
vodka,6.697,0.577,33
voice,5.265,1.501,34
void,3.371,1.774,35
volcano,6.931,0.253,29
vole,6.643,0.666,28
volume,4.394,1.546,66
volume (amount),4.424,1.724,33
volume (loudness),4.286,1.845,35
voluminous,3.2,1.301,30
vomit,6.057,1.17,35
vote,4.844,1.543,32
voter,5.118,1.567,34
vow,3.2,1.77,35
vowel,3.97,1.766,33
vows,3.677,1.693,34
voyage,4.353,1.713,34
voyager,4.636,1.389,33
vulgar,2.281,1.179,32
vulture,5.909,1.311,33
wagon,6.323,0.778,31
waist,5.618,1.058,34
waistcoat,6.514,0.732,35
wait,3.5,1.243,34
waiter,6.118,1.105,34
waitress,6.5,0.777,34
wake,3.758,1.634,33
wake (awake),4.912,1.56,34
wake (funeral),5.313,1.488,32
wake (ship),5.8,1.376,30
wall,6.344,1.406,32
wallet,6.613,0.704,31
walnut,6.212,1.273,33
walrus,6.559,0.847,34
waltz,5.344,1.079,32
wand,5.967,1.197,30
wank,4.941,1.714,34
wanker,3.774,1.809,31
war,5.71,1.763,31
warble,3.84,1.759,25
ward,5.412,1.751,34
ward (child),5.04,1.536,25
ward (hospital),6.382,1.029,34
wardrobe,6.686,0.747,35
warehouse,6.686,0.574,35
warm,4.206,1.51,34
warmth,3.818,1.546,33
warn,3.2,1.67,35
warning,3.294,1.6,34
warrant,4.484,1.604,31
warrant (justify),2.824,1.445,34
warrant (search),4.714,1.541,35
wart,6.364,1.01,33
wasp,6.606,1.099,33
waste,4.324,1.89,34
wasteful,3.129,1.338,31
watch,5.735,1.737,34
watch (look),4.147,1.611,34
watch (wrist),6.677,0.674,34
water,6.571,0.688,35
waterfall,6.618,0.768,34
wave,5.6,1.377,35
wave (gesture),5.429,1.249,35
wave (water),5.543,1.537,35
weak,2.938,1.767,32
weakness,2.121,0.879,33
wealth,3.788,1.572,33
wealthy,3.765,1.816,34
weapon,6.469,0.79,32
weary,3.147,1.458,34
weasel,6.424,0.922,33
weave,4.97,1.314,33
web,5.441,1.265,34
web (internet),5.2,1.802,35
web (spider),6.647,0.536,34
wed,4.75,1.62,32
wedding,5.686,1.508,35
wee,3.771,1.623,35
week,3.839,1.648,31
weekend,3.469,1.803,32
weigh,3.594,1.558,32
weight,5.229,1.267,35
weird,2.606,1.099,33
weirdo,2.686,1.563,35
welcome,3.265,1.461,34
welfare,3.387,1.698,31
well,3.719,1.824,32
well (healthy),3.714,1.906,35
well (water),6.242,1.129,33
wench,4.968,1.513,31
whale,6.714,0.881,35
whalebone,5.667,1.656,27
wharf,4.913,1.613,23
wheat,6.412,1.032,34
wheel,6.371,0.929,35
wheelbarrow,6.765,0.597,34
which,2.4,1.377,35
whiff,3.029,1.341,35
whimper,3.727,1.238,33
whine,3.543,1.461,35
whip,6.182,1.359,33
whisker,6.0,1.477,33
whisky,6.433,0.883,30
whisper,3.844,1.349,32
whistle,5.849,1.104,33
white,4.839,1.798,31
whole,3.75,1.677,32
wholesale,4.667,1.837,33
wholesaler,5.903,1.088,31
whore,3.677,1.532,31
wicked,2.559,1.006,34
wife,5.531,1.561,32
wiggle,4.576,1.706,33
wigwam,6.129,1.362,31
wild,3.706,1.582,34
wildebeest,6.433,1.086,30
wilderness,5.281,1.736,32
wilds,4.333,1.295,33
wilt,4.152,1.48,33
win,4.057,1.835,35
wind,5.152,1.598,33
wind (breeze),4.914,1.991,35
wind (wrap around),4.677,1.387,34
windmill,6.581,0.708,31
window,6.743,0.602,35
wine,6.528,0.986,36
wing,6.03,1.141,33
wing (building),6.118,1.157,34
wing (improvise),2.618,1.476,34
wing (plane),6.636,0.643,33
wink,5.353,1.512,34
winner,4.182,1.546,33
winter,5.143,1.588,35
wiped,2.939,1.153,33
wire,6.206,1.079,34
wired,4.735,1.668,34
wired (electric),4.943,1.453,35
wired (hyper),3.059,1.608,34
wisdom,1.936,1.162,31
wise,2.719,1.397,32
wish,2.344,1.449,32
wistful,2.29,1.689,31
wit,2.742,1.367,31
witch,4.559,2.158,34
withdraw,3.5,1.334,34
wither,4.156,1.502,32
witty,2.714,1.209,35
wizard,4.303,2.222,33
woe,2.5,1.436,32
wolf,6.897,0.305,29
woman,6.515,0.857,33
womb,6.235,1.059,34
women,6.412,1.115,34
wonder,2.313,1.31,32
wonderful,2.375,1.083,32
wonky,3.333,1.45,33
wood,6.727,0.617,33
wood (forest),6.559,0.65,34
wood (lumber),6.647,0.636,34
woods,6.471,0.882,34
wool,6.273,0.993,33
word,4.6,1.945,35
words,3.469,1.695,32
work,5.059,1.474,34
workhouse,5.758,1.207,33
world,5.647,1.551,34
worm,6.613,0.748,31
worn,3.875,1.516,32
worried,2.889,1.729,36
worry,2.844,1.277,32
worse,2.515,1.019,33
worship,2.742,1.458,31
worst,2.412,1.574,34
worth,2.375,1.495,32
worthy,2.882,1.641,34
wound,5.758,0.889,33
wound (cut),6.086,0.906,35
wound (wrap around),4.531,1.436,32
wrap,4.714,1.7,35
wrapper,5.943,1.17,35
wrath,3.0,1.837,32
wreck,4.412,1.536,34
wrench,5.867,1.648,30
wrestle,5.546,1.499,33
wrestler,6.125,1.192,32
wrestling,5.765,1.535,34
wrist,6.656,0.814,32
write,5.059,1.552,34
writer,5.219,1.745,32
wrong,2.424,1.706,33
yacht,6.546,0.891,33
yak,5.219,1.916,32
yak (animal),6.483,1.276,29
yak (gab),3.741,1.554,27
yard,5.829,1.363,35
yard (distance),5.171,1.978,35
yard (lawn),6.371,0.897,35
yarn,5.818,1.266,33
yarn (fabric),6.114,1.326,35
yarn (tale),3.294,1.741,34
yeast,5.531,1.414,32
yellow,5.441,2.117,34
yeti,5.03,2.007,33
yield,3.625,1.746,32
yo-yo,6.455,0.82,33
yoga,5.324,1.429,34
yolk,6.267,0.814,30
young,3.781,1.596,32
youth,3.677,1.329,31
youthful,3.156,1.176,32
zeal,2.947,1.572,19
zebra,6.807,0.47,31
zephyr,3.813,2.068,16
zeppelin,6.286,0.92,28
zero,2.688,1.895,32
zest,4.438,1.694,32
zoo,6.118,1.105,34
zoology,4.429,1.841,35
